"Date","Stream flow","Tested","Stages"
"2010-06-06",252,"A","Not a Flood Stage"
"2010-06-07",318,"A","Not a Flood Stage"
"2010-06-08",165,"A","Not a Flood Stage"
"2010-06-09",118,"A","Not a Flood Stage"
"2010-06-10",310,"A","Not a Flood Stage"
"2010-06-11",186,"A","Not a Flood Stage"
"2010-06-12",123,"A","Not a Flood Stage"
"2010-06-13",121,"A","Not a Flood Stage"
"2010-06-14",94.2,"A","Not a Flood Stage"
"2010-06-15",78.3,"A","Not a Flood Stage"
"2010-06-16",76.3,"A","Not a Flood Stage"
"2010-06-17",76.4,"A","Not a Flood Stage"
"2010-06-18",60.5,"A","Not a Flood Stage"
"2010-06-19",49.5,"A","Not a Flood Stage"
"2010-06-20",47.8,"A","Not a Flood Stage"
"2010-06-21",33.7,"A","Not a Flood Stage"
"2010-06-22",27.9,"A","Not a Flood Stage"
"2010-06-23",26.5,"A","Not a Flood Stage"
"2010-06-24",68.9,"A","Not a Flood Stage"
"2010-06-25",105,"A","Not a Flood Stage"
"2010-06-26",58.6,"A","Not a Flood Stage"
"2010-06-27",53.6,"A","Not a Flood Stage"
"2010-06-28",41.9,"A","Not a Flood Stage"
"2010-06-29",35.1,"A","Not a Flood Stage"
"2010-06-30",26.3,"A","Not a Flood Stage"
"2010-07-01",20.1,"A","Not a Flood Stage"
"2010-07-02",18,"A","Not a Flood Stage"
"2010-07-03",16.1,"A","Not a Flood Stage"
"2010-07-04",13,"A","Not a Flood Stage"
"2010-07-05",10.7,"A","Not a Flood Stage"
"2010-07-06",8.88,"A","Not a Flood Stage"
"2010-07-07",7.91,"A","Not a Flood Stage"
"2010-07-08",7.21,"A","Not a Flood Stage"
"2010-07-09",31.7,"A","Not a Flood Stage"
"2010-07-10",18.1,"A","Not a Flood Stage"
"2010-07-11",13.1,"A","Not a Flood Stage"
"2010-07-12",10.1,"A","Not a Flood Stage"
"2010-07-13",225,"A","Not a Flood Stage"
"2010-07-14",175,"A","Not a Flood Stage"
"2010-07-15",53.6,"A","Not a Flood Stage"
"2010-07-16",31.8,"A","Not a Flood Stage"
"2010-07-17",25.8,"A","Not a Flood Stage"
"2010-07-18",20.5,"A","Not a Flood Stage"
"2010-07-19",20.3,"A","Not a Flood Stage"
"2010-07-20",18,"A","Not a Flood Stage"
"2010-07-21",15.1,"A","Not a Flood Stage"
"2010-07-22",12.3,"A","Not a Flood Stage"
"2010-07-23",9.23,"A","Not a Flood Stage"
"2010-07-24",7.47,"A","Not a Flood Stage"
"2010-07-25",24.3,"A","Not a Flood Stage"
"2010-07-26",23.1,"A","Not a Flood Stage"
"2010-07-27",12.8,"A","Not a Flood Stage"
"2010-07-28",9.46,"A","Not a Flood Stage"
"2010-07-29",8.84,"A","Not a Flood Stage"
"2010-07-30",8.37,"A","Not a Flood Stage"
"2010-07-31",8.1,"A","Not a Flood Stage"
"2010-08-01",6.71,"A","Not a Flood Stage"
"2010-08-02",5.57,"A","Not a Flood Stage"
"2010-08-03",4.85,"A","Not a Flood Stage"
"2010-08-04",11.4,"A","Not a Flood Stage"
"2010-08-05",21.6,"A","Not a Flood Stage"
"2010-08-06",13.8,"A","Not a Flood Stage"
"2010-08-07",9.06,"A","Not a Flood Stage"
"2010-08-08",6.8,"A","Not a Flood Stage"
"2010-08-09",5.38,"A","Not a Flood Stage"
"2010-08-10",4.6,"A","Not a Flood Stage"
"2010-08-11",3.99,"A","Not a Flood Stage"
"2010-08-12",5.39,"A","Not a Flood Stage"
"2010-08-13",13.3,"A","Not a Flood Stage"
"2010-08-14",11.6,"A","Not a Flood Stage"
"2010-08-15",7.78,"A","Not a Flood Stage"
"2010-08-16",6.24,"A","Not a Flood Stage"
"2010-08-17",5.46,"A","Not a Flood Stage"
"2010-08-18",4.74,"A","Not a Flood Stage"
"2010-08-19",5.86,"A","Not a Flood Stage"
"2010-08-20",5.25,"A","Not a Flood Stage"
"2010-08-21",4.06,"A","Not a Flood Stage"
"2010-08-22",5.39,"A","Not a Flood Stage"
"2010-08-23",13.7,"A","Not a Flood Stage"
"2010-08-24",15,"A","Not a Flood Stage"
"2010-08-25",11,"A","Not a Flood Stage"
"2010-08-26",8.49,"A","Not a Flood Stage"
"2010-08-27",6.37,"A","Not a Flood Stage"
"2010-08-28",5.04,"A","Not a Flood Stage"
"2010-08-29",4.31,"A","Not a Flood Stage"
"2010-08-30",3.63,"A","Not a Flood Stage"
"2010-08-31",3.84,"A","Not a Flood Stage"
"2010-09-01",3.47,"A","Not a Flood Stage"
"2010-09-02",2.68,"A","Not a Flood Stage"
"2010-09-03",2.15,"A","Not a Flood Stage"
"2010-09-04",2.51,"A","Not a Flood Stage"
"2010-09-05",2.05,"A","Not a Flood Stage"
"2010-09-06",2.27,"A","Not a Flood Stage"
"2010-09-07",2.18,"A","Not a Flood Stage"
"2010-09-08",1.58,"A","Not a Flood Stage"
"2010-09-09",1.4,"A","Not a Flood Stage"
"2010-09-10",1.4,"A","Not a Flood Stage"
"2010-09-11",1.87,"A","Not a Flood Stage"
"2010-09-12",3.67,"A","Not a Flood Stage"
"2010-09-13",2.98,"A","Not a Flood Stage"
"2010-09-14",2.63,"A","Not a Flood Stage"
"2010-09-15",2.02,"A","Not a Flood Stage"
"2010-09-16",32,"A","Not a Flood Stage"
"2010-09-17",29.2,"A","Not a Flood Stage"
"2010-09-18",11.9,"A","Not a Flood Stage"
"2010-09-19",7,"A","Not a Flood Stage"
"2010-09-20",5.19,"A","Not a Flood Stage"
"2010-09-21",3.93,"A","Not a Flood Stage"
"2010-09-22",3.37,"A","Not a Flood Stage"
"2010-09-23",3.27,"A","Not a Flood Stage"
"2010-09-24",3.7,"A","Not a Flood Stage"
"2010-09-25",3.77,"A","Not a Flood Stage"
"2010-09-26",3.59,"A","Not a Flood Stage"
"2010-09-27",4.65,"A","Not a Flood Stage"
"2010-09-28",39.5,"A","Not a Flood Stage"
"2010-09-29",17.7,"A","Not a Flood Stage"
"2010-09-30",64.1,"A","Not a Flood Stage"
"2010-10-01",62.4,"A","Not a Flood Stage"
"2010-10-02",25.4,"A","Not a Flood Stage"
"2010-10-03",23.9,"A","Not a Flood Stage"
"2010-10-04",36,"A","Not a Flood Stage"
"2010-10-05",21.3,"A","Not a Flood Stage"
"2010-10-06",35.5,"A","Not a Flood Stage"
"2010-10-07",69,"A","Not a Flood Stage"
"2010-10-08",38,"A","Not a Flood Stage"
"2010-10-09",23,"A","Not a Flood Stage"
"2010-10-10",16.7,"A","Not a Flood Stage"
"2010-10-11",12.6,"A","Not a Flood Stage"
"2010-10-12",10.6,"A","Not a Flood Stage"
"2010-10-13",9.29,"A","Not a Flood Stage"
"2010-10-14",9.4,"A","Not a Flood Stage"
"2010-10-15",8.99,"A","Not a Flood Stage"
"2010-10-16",9.5,"A","Not a Flood Stage"
"2010-10-17",9.02,"A","Not a Flood Stage"
"2010-10-18",7.79,"A","Not a Flood Stage"
"2010-10-19",7.68,"A","Not a Flood Stage"
"2010-10-20",6.9,"A","Not a Flood Stage"
"2010-10-21",6.59,"A","Not a Flood Stage"
"2010-10-22",6.38,"A","Not a Flood Stage"
"2010-10-23",6.04,"A","Not a Flood Stage"
"2010-10-24",6.6,"A","Not a Flood Stage"
"2010-10-25",8.98,"A","Not a Flood Stage"
"2010-10-26",9.44,"A","Not a Flood Stage"
"2010-10-27",30.7,"A","Not a Flood Stage"
"2010-10-28",23.4,"A","Not a Flood Stage"
"2010-10-29",15.5,"A","Not a Flood Stage"
"2010-10-30",13.1,"A","Not a Flood Stage"
"2010-10-31",11.1,"A","Not a Flood Stage"
"2010-11-01",9.53,"A","Not a Flood Stage"
"2010-11-02",8.28,"A","Not a Flood Stage"
"2010-11-03",7.77,"A","Not a Flood Stage"
"2010-11-04",59,"A","Not a Flood Stage"
"2010-11-05",73.2,"A","Not a Flood Stage"
"2010-11-06",54.2,"A","Not a Flood Stage"
"2010-11-07",40.8,"A","Not a Flood Stage"
"2010-11-08",32.2,"A","Not a Flood Stage"
"2010-11-09",26.2,"A","Not a Flood Stage"
"2010-11-10",21.7,"A","Not a Flood Stage"
"2010-11-11",18.8,"A","Not a Flood Stage"
"2010-11-12",16.6,"A","Not a Flood Stage"
"2010-11-13",15.1,"A","Not a Flood Stage"
"2010-11-14",15.2,"A","Not a Flood Stage"
"2010-11-15",16.8,"A","Not a Flood Stage"
"2010-11-16",39.6,"A","Not a Flood Stage"
"2010-11-17",136,"A","Not a Flood Stage"
"2010-11-18",98,"A","Not a Flood Stage"
"2010-11-19",66.5,"A","Not a Flood Stage"
"2010-11-20",49.7,"A","Not a Flood Stage"
"2010-11-21",38.7,"A","Not a Flood Stage"
"2010-11-22",32.2,"A","Not a Flood Stage"
"2010-11-23",29.1,"A","Not a Flood Stage"
"2010-11-24",26.8,"A","Not a Flood Stage"
"2010-11-25",55.5,"A","Not a Flood Stage"
"2010-11-26",239,"A","Not a Flood Stage"
"2010-11-27",210,"A","Not a Flood Stage"
"2010-11-28",123,"A","Not a Flood Stage"
"2010-11-29",85,"A","Not a Flood Stage"
"2010-11-30",216,"A","Not a Flood Stage"
"2010-12-01",1000,"A","Not a Flood Stage"
"2010-12-02",537,"A","Not a Flood Stage"
"2010-12-03",303,"A","Not a Flood Stage"
"2010-12-04",185,"A","Not a Flood Stage"
"2010-12-05",133,"A","Not a Flood Stage"
"2010-12-06",102,"A","Not a Flood Stage"
"2010-12-07",82.7,"A","Not a Flood Stage"
"2010-12-08",69.8,"A","Not a Flood Stage"
"2010-12-09",59.2,"A","Not a Flood Stage"
"2010-12-10",53,"A:e","Not a Flood Stage"
"2010-12-11",49,"A","Not a Flood Stage"
"2010-12-12",104,"A","Not a Flood Stage"
"2010-12-13",228,"A","Not a Flood Stage"
"2010-12-14",162,"A","Not a Flood Stage"
"2010-12-15",117,"A:e","Not a Flood Stage"
"2010-12-16",93,"A:e","Not a Flood Stage"
"2010-12-17",78,"A:e","Not a Flood Stage"
"2010-12-18",65.8,"A","Not a Flood Stage"
"2010-12-19",58,"A:e","Not a Flood Stage"
"2010-12-20",51.4,"A","Not a Flood Stage"
"2010-12-21",46.4,"A","Not a Flood Stage"
"2010-12-22",41.7,"A","Not a Flood Stage"
"2010-12-23",38.6,"A","Not a Flood Stage"
"2010-12-24",35.5,"A","Not a Flood Stage"
"2010-12-25",32.6,"A","Not a Flood Stage"
"2010-12-26",31.5,"A","Not a Flood Stage"
"2010-12-27",30.3,"A","Not a Flood Stage"
"2010-12-28",29,"A:e","Not a Flood Stage"
"2010-12-29",27.7,"A","Not a Flood Stage"
"2010-12-30",27.2,"A","Not a Flood Stage"
"2010-12-31",31.5,"A","Not a Flood Stage"
"2011-01-01",63.5,"A","Not a Flood Stage"
"2011-01-02",161,"A","Not a Flood Stage"
"2011-01-03",150,"A","Not a Flood Stage"
"2011-01-04",116,"A","Not a Flood Stage"
"2011-01-05",95.2,"A","Not a Flood Stage"
"2011-01-06",78.9,"A","Not a Flood Stage"
"2011-01-07",68.3,"A","Not a Flood Stage"
"2011-01-08",58,"A:e","Not a Flood Stage"
"2011-01-09",52,"A:e","Not a Flood Stage"
"2011-01-10",45.6,"A:e","Not a Flood Stage"
"2011-01-11",42.4,"A:e","Not a Flood Stage"
"2011-01-12",40.1,"A:e","Not a Flood Stage"
"2011-01-13",38.2,"A:e","Not a Flood Stage"
"2011-01-14",36.4,"A:e","Not a Flood Stage"
"2011-01-15",35.2,"A:e","Not a Flood Stage"
"2011-01-16",34.7,"A:e","Not a Flood Stage"
"2011-01-17",34,"A:e","Not a Flood Stage"
"2011-01-18",34.4,"A","Not a Flood Stage"
"2011-01-19",67.3,"A","Not a Flood Stage"
"2011-01-20",86.9,"A","Not a Flood Stage"
"2011-01-21",76.8,"A:e","Not a Flood Stage"
"2011-01-22",64.8,"A:e","Not a Flood Stage"
"2011-01-23",56,"A:e","Not a Flood Stage"
"2011-01-24",50.2,"A:e","Not a Flood Stage"
"2011-01-25",72.8,"A:e","Not a Flood Stage"
"2011-01-26",95.3,"A:e","Not a Flood Stage"
"2011-01-27",114,"A:e","Not a Flood Stage"
"2011-01-28",95.6,"A","Not a Flood Stage"
"2011-01-29",72.6,"A","Not a Flood Stage"
"2011-01-30",50,"A","Not a Flood Stage"
"2011-01-31",46.8,"A","Not a Flood Stage"
"2011-02-01",70.6,"A","Not a Flood Stage"
"2011-02-02",530,"A","Not a Flood Stage"
"2011-02-03",431,"A","Not a Flood Stage"
"2011-02-04",270,"A","Not a Flood Stage"
"2011-02-05",205,"A","Not a Flood Stage"
"2011-02-06",205,"A","Not a Flood Stage"
"2011-02-07",173,"A","Not a Flood Stage"
"2011-02-08",204,"A","Not a Flood Stage"
"2011-02-09",168,"A","Not a Flood Stage"
"2011-02-10",143,"A","Not a Flood Stage"
"2011-02-11",121,"A","Not a Flood Stage"
"2011-02-12",107,"A","Not a Flood Stage"
"2011-02-13",86.7,"A","Not a Flood Stage"
"2011-02-14",90.5,"A","Not a Flood Stage"
"2011-02-15",114,"A","Not a Flood Stage"
"2011-02-16",109,"A","Not a Flood Stage"
"2011-02-17",136,"A","Not a Flood Stage"
"2011-02-18",209,"A","Not a Flood Stage"
"2011-02-19",193,"A","Not a Flood Stage"
"2011-02-20",138,"A","Not a Flood Stage"
"2011-02-21",185,"A","Not a Flood Stage"
"2011-02-22",477,"A","Not a Flood Stage"
"2011-02-23",329,"A","Not a Flood Stage"
"2011-02-24",242,"A","Not a Flood Stage"
"2011-02-25",535,"A","Not a Flood Stage"
"2011-02-26",419,"A","Not a Flood Stage"
"2011-02-27",289,"A","Not a Flood Stage"
"2011-02-28",467,"A","Not a Flood Stage"
"2011-03-01",528,"A","Not a Flood Stage"
"2011-03-02",340,"A","Not a Flood Stage"
"2011-03-03",230,"A","Not a Flood Stage"
"2011-03-04",171,"A","Not a Flood Stage"
"2011-03-05",143,"A","Not a Flood Stage"
"2011-03-06",478,"A","Not a Flood Stage"
"2011-03-07",504,"A","Not a Flood Stage"
"2011-03-08",352,"A","Not a Flood Stage"
"2011-03-09",451,"A","Not a Flood Stage"
"2011-03-10",960,"A","Not a Flood Stage"
"2011-03-11",1050,"A","Not a Flood Stage"
"2011-03-12",633,"A","Not a Flood Stage"
"2011-03-13",409,"A","Not a Flood Stage"
"2011-03-14",280,"A","Not a Flood Stage"
"2011-03-15",207,"A","Not a Flood Stage"
"2011-03-16",175,"A","Not a Flood Stage"
"2011-03-17",144,"A","Not a Flood Stage"
"2011-03-18",123,"A","Not a Flood Stage"
"2011-03-19",113,"A","Not a Flood Stage"
"2011-03-20",95.2,"A","Not a Flood Stage"
"2011-03-21",116,"A","Not a Flood Stage"
"2011-03-22",177,"A","Not a Flood Stage"
"2011-03-23",184,"A","Not a Flood Stage"
"2011-03-24",248,"A","Not a Flood Stage"
"2011-03-25",214,"A","Not a Flood Stage"
"2011-03-26",172,"A","Not a Flood Stage"
"2011-03-27",142,"A","Not a Flood Stage"
"2011-03-28",118,"A","Not a Flood Stage"
"2011-03-29",98.3,"A","Not a Flood Stage"
"2011-03-30",86.8,"A","Not a Flood Stage"
"2011-03-31",89.1,"A","Not a Flood Stage"
"2011-04-01",93.6,"A","Not a Flood Stage"
"2011-04-02",117,"A","Not a Flood Stage"
"2011-04-03",179,"A","Not a Flood Stage"
"2011-04-04",205,"A","Not a Flood Stage"
"2011-04-05",643,"A","Not a Flood Stage"
"2011-04-06",491,"A","Not a Flood Stage"
"2011-04-07",309,"A","Not a Flood Stage"
"2011-04-08",235,"A","Not a Flood Stage"
"2011-04-09",213,"A","Not a Flood Stage"
"2011-04-10",172,"A","Not a Flood Stage"
"2011-04-11",149,"A","Not a Flood Stage"
"2011-04-12",311,"A","Not a Flood Stage"
"2011-04-13",827,"A","Not a Flood Stage"
"2011-04-14",515,"A","Not a Flood Stage"
"2011-04-15",327,"A","Not a Flood Stage"
"2011-04-16",312,"A","Not a Flood Stage"
"2011-04-17",439,"A","Not a Flood Stage"
"2011-04-18",341,"A","Not a Flood Stage"
"2011-04-19",564,"A","Not a Flood Stage"
"2011-04-20",700,"A","Not a Flood Stage"
"2011-04-21",424,"A","Not a Flood Stage"
"2011-04-22",291,"A","Not a Flood Stage"
"2011-04-23",405,"A","Not a Flood Stage"
"2011-04-24",556,"A","Not a Flood Stage"
"2011-04-25",495,"A","Not a Flood Stage"
"2011-04-26",366,"A","Not a Flood Stage"
"2011-04-27",339,"A","Not a Flood Stage"
"2011-04-28",461,"A","Not a Flood Stage"
"2011-04-29",375,"A","Not a Flood Stage"
"2011-04-30",274,"A","Not a Flood Stage"
"2011-05-01",208,"A","Not a Flood Stage"
"2011-05-02",167,"A","Not a Flood Stage"
"2011-05-03",154,"A","Not a Flood Stage"
"2011-05-04",224,"A","Not a Flood Stage"
"2011-05-05",165,"A","Not a Flood Stage"
"2011-05-06",137,"A","Not a Flood Stage"
"2011-05-07",118,"A","Not a Flood Stage"
"2011-05-08",101,"A","Not a Flood Stage"
"2011-05-09",83.1,"A","Not a Flood Stage"
"2011-05-10",69.2,"A","Not a Flood Stage"
"2011-05-11",60.9,"A","Not a Flood Stage"
"2011-05-12",52.9,"A","Not a Flood Stage"
"2011-05-13",198,"A","Not a Flood Stage"
"2011-05-14",217,"A","Not a Flood Stage"
"2011-05-15",137,"A","Not a Flood Stage"
"2011-05-16",121,"A","Not a Flood Stage"
"2011-05-17",168,"A","Not a Flood Stage"
"2011-05-18",421,"A","Not a Flood Stage"
"2011-05-19",322,"A","Not a Flood Stage"
"2011-05-20",216,"A","Not a Flood Stage"
"2011-05-21",155,"A","Not a Flood Stage"
"2011-05-22",116,"A","Not a Flood Stage"
"2011-05-23",89.5,"A","Not a Flood Stage"
"2011-05-24",71.5,"A","Not a Flood Stage"
"2011-05-25",58.1,"A","Not a Flood Stage"
"2011-05-26",54.2,"A","Not a Flood Stage"
"2011-05-27",77.6,"A","Not a Flood Stage"
"2011-05-28",94.8,"A","Not a Flood Stage"
"2011-05-29",71.3,"A","Not a Flood Stage"
"2011-05-30",52.6,"A","Not a Flood Stage"
"2011-05-31",40.1,"A","Not a Flood Stage"
"2011-06-01",31.9,"A","Not a Flood Stage"
"2011-06-02",25,"A","Not a Flood Stage"
"2011-06-03",20.4,"A","Not a Flood Stage"
"2011-06-04",17.9,"A","Not a Flood Stage"
"2011-06-05",36.2,"A","Not a Flood Stage"
"2011-06-06",25.5,"A","Not a Flood Stage"
"2011-06-07",22.4,"A","Not a Flood Stage"
"2011-06-08",20.3,"A","Not a Flood Stage"
"2011-06-09",16.7,"A","Not a Flood Stage"
"2011-06-10",16.6,"A","Not a Flood Stage"
"2011-06-11",19.3,"A","Not a Flood Stage"
"2011-06-12",16.9,"A","Not a Flood Stage"
"2011-06-13",13.2,"A","Not a Flood Stage"
"2011-06-14",11,"A","Not a Flood Stage"
"2011-06-15",11.1,"A","Not a Flood Stage"
"2011-06-16",19.8,"A","Not a Flood Stage"
"2011-06-17",22.2,"A","Not a Flood Stage"
"2011-06-18",135,"A","Not a Flood Stage"
"2011-06-19",113,"A","Not a Flood Stage"
"2011-06-20",69.3,"A","Not a Flood Stage"
"2011-06-21",44.6,"A","Not a Flood Stage"
"2011-06-22",35,"A","Not a Flood Stage"
"2011-06-23",29.9,"A","Not a Flood Stage"
"2011-06-24",21.5,"A","Not a Flood Stage"
"2011-06-25",18.7,"A","Not a Flood Stage"
"2011-06-26",16.9,"A","Not a Flood Stage"
"2011-06-27",14.7,"A","Not a Flood Stage"
"2011-06-28",52.3,"A","Not a Flood Stage"
"2011-06-29",27.7,"A","Not a Flood Stage"
"2011-06-30",19.4,"A","Not a Flood Stage"
"2011-07-01",15.5,"A","Not a Flood Stage"
"2011-07-02",13.7,"A","Not a Flood Stage"
"2011-07-03",31.3,"A","Not a Flood Stage"
"2011-07-04",82,"A","Not a Flood Stage"
"2011-07-05",102,"A","Not a Flood Stage"
"2011-07-06",60.7,"A","Not a Flood Stage"
"2011-07-07",38.5,"A","Not a Flood Stage"
"2011-07-08",60.7,"A","Not a Flood Stage"
"2011-07-09",81.1,"A","Not a Flood Stage"
"2011-07-10",49.5,"A","Not a Flood Stage"
"2011-07-11",37.6,"A","Not a Flood Stage"
"2011-07-12",37.1,"A","Not a Flood Stage"
"2011-07-13",28.4,"A","Not a Flood Stage"
"2011-07-14",20.7,"A","Not a Flood Stage"
"2011-07-15",16.2,"A","Not a Flood Stage"
"2011-07-16",14.1,"A","Not a Flood Stage"
"2011-07-17",12.3,"A","Not a Flood Stage"
"2011-07-18",17.1,"A","Not a Flood Stage"
"2011-07-19",67,"A","Not a Flood Stage"
"2011-07-20",59,"A","Not a Flood Stage"
"2011-07-21",33.5,"A","Not a Flood Stage"
"2011-07-22",52.6,"A","Not a Flood Stage"
"2011-07-23",93.4,"A","Not a Flood Stage"
"2011-07-24",39.6,"A","Not a Flood Stage"
"2011-07-25",36.7,"A","Not a Flood Stage"
"2011-07-26",29.7,"A","Not a Flood Stage"
"2011-07-27",25.3,"A","Not a Flood Stage"
"2011-07-28",21.4,"A","Not a Flood Stage"
"2011-07-29",17.4,"A","Not a Flood Stage"
"2011-07-30",21.5,"A","Not a Flood Stage"
"2011-07-31",18.8,"A","Not a Flood Stage"
"2011-08-01",13.7,"A","Not a Flood Stage"
"2011-08-02",11,"A","Not a Flood Stage"
"2011-08-03",13.6,"A","Not a Flood Stage"
"2011-08-04",14.9,"A","Not a Flood Stage"
"2011-08-05",12.7,"A","Not a Flood Stage"
"2011-08-06",24.4,"A","Not a Flood Stage"
"2011-08-07",153,"A","Not a Flood Stage"
"2011-08-08",49.4,"A","Not a Flood Stage"
"2011-08-09",34.4,"A","Not a Flood Stage"
"2011-08-10",41.8,"A","Not a Flood Stage"
"2011-08-11",28.7,"A","Not a Flood Stage"
"2011-08-12",19.9,"A","Not a Flood Stage"
"2011-08-13",15.8,"A","Not a Flood Stage"
"2011-08-14",87.1,"A","Not a Flood Stage"
"2011-08-15",84.9,"A","Not a Flood Stage"
"2011-08-16",54.9,"A","Not a Flood Stage"
"2011-08-17",36.1,"A","Not a Flood Stage"
"2011-08-18",25.5,"A","Not a Flood Stage"
"2011-08-19",21.2,"A","Not a Flood Stage"
"2011-08-20",40.7,"A","Not a Flood Stage"
"2011-08-21",37.1,"A","Not a Flood Stage"
"2011-08-22",36.6,"A","Not a Flood Stage"
"2011-08-23",26.9,"A","Not a Flood Stage"
"2011-08-24",19.7,"A","Not a Flood Stage"
"2011-08-25",57.7,"A","Not a Flood Stage"
"2011-08-26",102,"A","Not a Flood Stage"
"2011-08-27",59.7,"A","Not a Flood Stage"
"2011-08-28",40.9,"A","Not a Flood Stage"
"2011-08-29",30.9,"A","Not a Flood Stage"
"2011-08-30",22.7,"A","Not a Flood Stage"
"2011-08-31",17.4,"A","Not a Flood Stage"
"2011-09-01",26,"A","Not a Flood Stage"
"2011-09-02",20.5,"A","Not a Flood Stage"
"2011-09-03",16.9,"A","Not a Flood Stage"
"2011-09-04",54.6,"A","Not a Flood Stage"
"2011-09-05",208,"A","Not a Flood Stage"
"2011-09-06",791,"A","Not a Flood Stage"
"2011-09-07",742,"A","Not a Flood Stage"
"2011-09-08",480,"A","Not a Flood Stage"
"2011-09-09",286,"A","Not a Flood Stage"
"2011-09-10",146,"A","Not a Flood Stage"
"2011-09-11",105,"A","Not a Flood Stage"
"2011-09-12",85.4,"A","Not a Flood Stage"
"2011-09-13",64.1,"A","Not a Flood Stage"
"2011-09-14",55.9,"A","Not a Flood Stage"
"2011-09-15",126,"A","Not a Flood Stage"
"2011-09-16",139,"A","Not a Flood Stage"
"2011-09-17",94.7,"A","Not a Flood Stage"
"2011-09-18",71.8,"A","Not a Flood Stage"
"2011-09-19",56.2,"A","Not a Flood Stage"
"2011-09-20",77.2,"A","Not a Flood Stage"
"2011-09-21",87,"A","Not a Flood Stage"
"2011-09-22",99.3,"A","Not a Flood Stage"
"2011-09-23",81.4,"A","Not a Flood Stage"
"2011-09-24",73,"A","Not a Flood Stage"
"2011-09-25",61.9,"A","Not a Flood Stage"
"2011-09-26",52.4,"A","Not a Flood Stage"
"2011-09-27",102,"A","Not a Flood Stage"
"2011-09-28",97.6,"A","Not a Flood Stage"
"2011-09-29",93.7,"A","Not a Flood Stage"
"2011-09-30",78.2,"A","Not a Flood Stage"
"2011-10-01",103,"A","Not a Flood Stage"
"2011-10-02",288,"A","Not a Flood Stage"
"2011-10-03",552,"A","Not a Flood Stage"
"2011-10-04",473,"A","Not a Flood Stage"
"2011-10-05",307,"A","Not a Flood Stage"
"2011-10-06",207,"A","Not a Flood Stage"
"2011-10-07",147,"A","Not a Flood Stage"
"2011-10-08",108,"A","Not a Flood Stage"
"2011-10-09",83.5,"A","Not a Flood Stage"
"2011-10-10",67,"A","Not a Flood Stage"
"2011-10-11",55.3,"A","Not a Flood Stage"
"2011-10-12",66.4,"A","Not a Flood Stage"
"2011-10-13",75.7,"A","Not a Flood Stage"
"2011-10-14",173,"A","Not a Flood Stage"
"2011-10-15",184,"A","Not a Flood Stage"
"2011-10-16",134,"A","Not a Flood Stage"
"2011-10-17",190,"A","Not a Flood Stage"
"2011-10-18",188,"A","Not a Flood Stage"
"2011-10-19",154,"A","Not a Flood Stage"
"2011-10-20",148,"A","Not a Flood Stage"
"2011-10-21",136,"A","Not a Flood Stage"
"2011-10-22",120,"A","Not a Flood Stage"
"2011-10-23",104,"A","Not a Flood Stage"
"2011-10-24",92.6,"A","Not a Flood Stage"
"2011-10-25",88.5,"A","Not a Flood Stage"
"2011-10-26",106,"A","Not a Flood Stage"
"2011-10-27",595,"A","Not a Flood Stage"
"2011-10-28",606,"A","Not a Flood Stage"
"2011-10-29",446,"A","Not a Flood Stage"
"2011-10-30",350,"A","Not a Flood Stage"
"2011-10-31",292,"A","Not a Flood Stage"
"2011-11-01",237,"A","Not a Flood Stage"
"2011-11-02",189,"A","Not a Flood Stage"
"2011-11-03",154,"A","Not a Flood Stage"
"2011-11-04",127,"A","Not a Flood Stage"
"2011-11-05",103,"A","Not a Flood Stage"
"2011-11-06",85.8,"A","Not a Flood Stage"
"2011-11-07",74.6,"A","Not a Flood Stage"
"2011-11-08",66.3,"A","Not a Flood Stage"
"2011-11-09",60.1,"A","Not a Flood Stage"
"2011-11-10",60.1,"A","Not a Flood Stage"
"2011-11-11",54.9,"A","Not a Flood Stage"
"2011-11-12",47.2,"A","Not a Flood Stage"
"2011-11-13",42.2,"A","Not a Flood Stage"
"2011-11-14",41.3,"A","Not a Flood Stage"
"2011-11-15",143,"A","Not a Flood Stage"
"2011-11-16",413,"A","Not a Flood Stage"
